Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
108,1982,7,Maharashtra,Aurangabad,cotton,165700.0,126.74,3.4219799999999996,1.52088,3.4219799999999996,567022.0859999999,252009.816,567022.0859999999,28,65,6.0,700,3.0,22
108,1983,7,Maharashtra,Aurangabad,rice,8500.0,823.53,20.58825,9.88236,18.11766,175000.125,84000.06,154000.11000000002,25,80,6.5,1200,2.0,18
108,1983,7,Maharashtra,Aurangabad,maize,6000.0,1966.67,53.10009,23.60004,33.43339,318600.54000000004,141600.24,200600.34000000003,22,70,6.0,800,2.5,20
108,1983,7,Maharashtra,Aurangabad,chickpea,43500.0,441.38,7.94484,4.4138,7.94484,345600.54,192000.30000000002,345600.54,20,60,6.5,600,1.5,16
108,1983,7,Maharashtra,Aurangabad,cotton,168000.0,63.1,1.7037,0.7572000000000001,1.7037,286221.6,127209.60000000002,286221.6,28,65,6.0,700,3.0,22
108,1984,7,Maharashtra,Aurangabad,rice,8100.0,555.56,13.889,6.66672,12.222319999999998,112500.9,54000.432,99000.79199999999,25,80,6.5,1200,2.0,18
108,1984,7,Maharashtra,Aurangabad,maize,7300.0,1712.33,46.23291,20.54796,29.10961,337500.24299999996,150000.108,212500.153,22,70,6.0,800,2.5,20
108,1984,7,Maharashtra,Aurangabad,chickpea,45600.0,252.19,4.539420000000001,2.5219000000000005,4.539420000000001,206997.55200000003,114998.64000000003,206997.55200000003,20,60,6.5,600,1.5,16
108,1984,7,Maharashtra,Aurangabad,cotton,168600.0,147.69,3.98763,1.7722799999999999,3.98763,672314.418,298806.408,672314.418,28,65,6.0,700,3.0,22
108,1985,7,Maharashtra,Aurangabad,rice,6500.0,492.31,12.30775,5.90772,10.830820000000001,80000.375,38400.18,70400.33,25,80,6.5,1200,2.0,18
108,1985,7,Maharashtra,Aurangabad,maize,6800.0,1411.76,38.11752,16.941119999999998,23.99992,259199.136,115199.61599999998,163199.456,22,70,6.0,800,2.5,20
108,1985,7,Maharashtra,Aurangabad,chickpea,46600.0,328.33,5.909940000000001,3.2833,5.909940000000001,275403.204,153001.78,275403.204,20,60,6.5,600,1.5,16
108,1985,7,Maharashtra,Aurangabad,cotton,180500.0,151.8,4.0986,1.8216,4.0986,739797.3,328798.80000000005,739797.3,28,65,6.0,700,3.0,22
108,1986,7,Maharashtra,Aurangabad,rice,6000.0,333.33,8.33325,3.9999599999999997,7.333259999999999,49999.5,23999.76,43999.56,25,80,6.5,1200,2.0,18
108,1986,7,Maharashtra,Aurangabad,maize,7000.0,428.57,11.571390000000001,5.14284,7.28569,80999.73000000001,35999.88,50999.83,22,70,6.0,800,2.5,20
108,1986,7,Maharashtra,Aurangabad,chickpea,31000.0,193.55,3.4839,1.9355,3.4839,108000.90000000001,60000.5,108000.90000000001,20,60,6.5,600,1.5,16
108,1986,7,Maharashtra,Aurangabad,cotton,176000.0,68.18,1.8408600000000002,0.81816,1.8408600000000002,323991.36000000004,143996.16,323991.36000000004,28,65,6.0,700,3.0,22
108,1987,7,Maharashtra,Aurangabad,rice,5000.0,400.0,10.0,4.800000000000001,8.8,50000.0,24000.000000000004,44000.0,25,80,6.5,1200,2.0,18
108,1987,7,Maharashtra,Aurangabad,maize,10000.0,400.0,10.8,4.800000000000001,6.800000000000001,108000.0,48000.00000000001,68000.0,22,70,6.0,800,2.5,20
108,1987,7,Maharashtra,Aurangabad,chickpea,46000.0,413.04,7.43472,4.1304,7.43472,341997.12,189998.4,341997.12,20,60,6.5,600,1.5,16
108,1987,7,Maharashtra,Aurangabad,cotton,169000.0,136.09,3.6744300000000005,1.63308,3.6744300000000005,620978.67,275990.52,620978.67,28,65,6.0,700,3.0,22
108,1988,7,Maharashtra,Aurangabad,rice,5500.0,600.0,15.0,7.199999999999999,13.2,82500.0,39599.99999999999,72600.0,25,80,6.5,1200,2.0,18
108,1988,7,Maharashtra,Aurangabad,maize,13700.0,481.75,13.00725,5.781000000000001,8.18975,178199.325,79199.70000000001,112199.575,22,70,6.0,800,2.5,20
108,1988,7,Maharashtra,Aurangabad,chickpea,55100.0,580.76,10.453679999999999,5.807599999999999,10.453679999999999,575997.7679999999,319998.75999999995,575997.7679999999,20,60,6.5,600,1.5,16
108,1988,7,Maharashtra,Aurangabad,cotton,163600.0,119.8,3.2346,1.4376,3.2346,529180.5599999999,235191.36,529180.5599999999,28,65,6.0,700,3.0,22
108,1989,7,Maharashtra,Aurangabad,rice,5200.0,826.92,20.673,9.92304,18.192239999999998,107499.59999999999,51599.808000000005,94599.64799999999,25,80,6.5,1200,2.0,18
108,1989,7,Maharashtra,Aurangabad,maize,13500.0,770.37,20.79999,9.24444,13.09629,280799.865,124799.94000000002,176799.915,22,70,6.0,800,2.5,20
108,1989,7,Maharashtra,Aurangabad,chickpea,59200.0,560.81,10.094579999999999,5.608099999999999,10.094579999999999,597599.1359999999,331999.51999999996,597599.1359999999,20,60,6.5,600,1.5,16
108,1989,7,Maharashtra,Aurangabad,cotton,184000.0,147.83,3.9914100000000006,1.7739600000000002,3.9914100000000006,734419.4400000001,326408.64,734419.4400000001,28,65,6.0,700,3.0,22
108,1990,7,Maharashtra,Aurangabad,rice,4500.0,711.11,17.77775,8.53332,15.64442,79999.875,38399.94,70399.89,25,80,6.5,1200,2.0,18
108,1990,7,Maharashtra,Aurangabad,maize,13100.0,793.89,21.43503,9.526679999999999,13.496129999999999,280798.89300000004,124799.50799999999,176799.30299999999,22,70,6.0,800,2.5,20
108,1990,7,Maharashtra,Aurangabad,chickpea,60500.0,545.45,9.8181,5.4544999999999995,9.8181,593995.0499999999,329997.24999999994,593995.0499999999,20,60,6.5,600,1.5,16
108,1990,7,Maharashtra,Aurangabad,cotton,191700.0,143.14,3.8647799999999997,1.7176799999999999,3.8647799999999997,740878.3259999999,329279.256,740878.3259999999,28,65,6.0,700,3.0,22
108,1991,7,Maharashtra,Aurangabad,rice,4700.0,319.15,7.97875,3.8297999999999996,7.0213,37500.125,18000.059999999998,33000.11,25,80,6.5,1200,2.0,18
108,1991,7,Maharashtra,Aurangabad,maize,16100.000000000002,1062.11,28.676969999999997,12.74532,18.05587,461699.217,205199.652,290699.50700000004,22,70,6.0,800,2.5,20
108,1991,7,Maharashtra,Aurangabad,chickpea,36400.0,420.33,7.565939999999999,4.2033,7.565939999999999,275400.21599999996,153000.12,275400.21599999996,20,60,6.5,600,1.5,16
108,1991,7,Maharashtra,Aurangabad,cotton,194700.0,71.8,1.9386,0.8616,1.9386,377445.42000000004,167753.52000000002,377445.42000000004,28,65,6.0,700,3.0,22
108,1992,7,Maharashtra,Aurangabad,rice,3600.0,694.44,17.361,8.33328,15.277680000000002,62499.600000000006,29999.808,54999.64800000001,25,80,6.5,1200,2.0,18
108,1992,7,Maharashtra,Aurangabad,maize,67000.0,1916.42,51.74334,22.99704,32.57914,3466803.7800000003,1540801.68,2182802.3800000004,22,70,6.0,800,2.5,20
108,1992,7,Maharashtra,Aurangabad,chickpea,54000.0,498.15,8.9667,4.9815,8.9667,484201.8,269001.0,484201.8,20,60,6.5,600,1.5,16
108,1992,7,Maharashtra,Aurangabad,cotton,166500.0,128.65,3.4735500000000004,1.5438,3.4735500000000004,578346.0750000001,257042.7,578346.0750000001,28,65,6.0,700,3.0,22
108,1993,7,Maharashtra,Aurangabad,rice,3800.0,736.84,18.421000000000003,8.842080000000001,16.21048,69999.80000000002,33599.904,61599.824,25,80,6.5,1200,2.0,18
108,1993,7,Maharashtra,Aurangabad,maize,71500.0,1816.78,49.05306,21.801360000000003,30.885260000000002,3507293.79,1558797.2400000002,2208296.0900000003,22,70,6.0,800,2.5,20
108,1993,7,Maharashtra,Aurangabad,chickpea,60600.0,663.37,11.940660000000001,6.6337,11.940660000000001,723603.996,402002.22000000003,723603.996,20,60,6.5,600,1.5,16
108,1993,7,Maharashtra,Aurangabad,cotton,168600.0,145.02,3.9155400000000005,1.74024,3.9155400000000005,660160.0440000001,293404.464,660160.0440000001,28,65,6.0,700,3.0,22
108,1994,7,Maharashtra,Aurangabad,rice,4500.0,711.11,17.77775,8.53332,15.64442,79999.875,38399.94,70399.89,25,80,6.5,1200,2.0,18
108,1994,7,Maharashtra,Aurangabad,maize,85100.0,1648.65,44.51355,19.783800000000003,28.027050000000003,3788103.105,1683601.3800000004,2385101.955,22,70,6.0,800,2.5,20
108,1994,7,Maharashtra,Aurangabad,chickpea,61600.0,628.25,11.308499999999999,6.2825,11.308499999999999,696603.5999999999,387002.0,696603.5999999999,20,60,6.5,600,1.5,16
108,1994,7,Maharashtra,Aurangabad,cotton,209800.0,158.87,4.289490000000001,1.9064400000000001,4.289490000000001,899935.0020000001,399971.112,899935.0020000001,28,65,6.0,700,3.0,22
108,1995,7,Maharashtra,Aurangabad,rice,3100.0,419.35,10.48375,5.0322,9.2257,32499.625,15599.819999999998,28599.67,25,80,6.5,1200,2.0,18
108,1995,7,Maharashtra,Aurangabad,maize,61500.0,1588.62,42.892739999999996,19.06344,27.006539999999998,2637903.51,1172401.56,1660902.21,22,70,6.0,800,2.5,20
108,1995,7,Maharashtra,Aurangabad,chickpea,46400.0,428.88,7.71984,4.2888,7.71984,358200.576,199000.32,358200.576,20,60,6.5,600,1.5,16
108,1995,7,Maharashtra,Aurangabad,cotton,256899.99999999997,122.54,3.30858,1.4704800000000002,3.30858,849974.2019999999,377766.31200000003,849974.2019999999,28,65,6.0,700,3.0,22
108,1996,7,Maharashtra,Aurangabad,rice,3600.0,750.0,18.75,9.0,16.5,67500.0,32400.0,59400.0,25,80,6.5,1200,2.0,18
108,1996,7,Maharashtra,Aurangabad,maize,71200.0,1616.57,43.647389999999994,19.39884,27.481689999999997,3107694.1679999996,1381197.408,1956696.3279999997,22,70,6.0,800,2.5,20
108,1996,7,Maharashtra,Aurangabad,chickpea,50500.0,566.34,10.194120000000002,5.663400000000001,10.194120000000002,514803.06000000006,286001.70000000007,514803.06000000006,20,60,6.5,600,1.5,16
108,1996,7,Maharashtra,Aurangabad,cotton,264100.0,159.18,4.29786,1.9101600000000003,4.29786,1135064.8260000001,504473.25600000005,1135064.8260000001,28,65,6.0,700,3.0,22
108,1997,7,Maharashtra,Aurangabad,rice,3500.0,1285.71,32.14275000000001,15.428520000000002,28.28562,112499.62500000003,53999.82000000001,98999.67,25,80,6.5,1200,2.0,18
108,1997,7,Maharashtra,Aurangabad,maize,73400.0,1494.55,40.352850000000004,17.9346,25.40735,2961899.1900000004,1316399.64,1864899.49,22,70,6.0,800,2.5,20
108,1997,7,Maharashtra,Aurangabad,chickpea,54800.0,337.59,6.07662,3.3759,6.07662,332998.776,184999.32,332998.776,20,60,6.5,600,1.5,16
108,1997,7,Maharashtra,Aurangabad,cotton,317000.0,107.32,2.89764,1.28784,2.89764,918551.88,408245.28,918551.88,28,65,6.0,700,3.0,22
108,1998,7,Maharashtra,Aurangabad,rice,2300.0,434.78,10.8695,5.21736,9.56516,24999.850000000002,11999.928,21999.868000000002,25,80,6.5,1200,2.0,18
108,1998,7,Maharashtra,Aurangabad,maize,81700.0,2137.09,57.70143,25.64508,36.33053,4714206.831,2095203.036,2968204.3010000004,22,70,6.0,800,2.5,20
108,1998,7,Maharashtra,Aurangabad,chickpea,64200.0,568.54,10.233719999999998,5.6854,10.233719999999998,657004.8239999999,365002.68,657004.8239999999,20,60,6.5,600,1.5,16
108,1998,7,Maharashtra,Aurangabad,cotton,315200.0,173.51,4.68477,2.0821199999999997,4.68477,1476639.5040000002,656284.2239999999,1476639.5040000002,28,65,6.0,700,3.0,22
108,1999,7,Maharashtra,Aurangabad,rice,2200.0,500.0,12.5,6.0,11.0,27500.0,13200.0,24200.0,25,80,6.5,1200,2.0,18
108,1999,7,Maharashtra,Aurangabad,maize,85300.0,1742.09,47.036429999999996,20.905079999999998,29.61553,4012207.479,1783203.3239999998,2526204.709,22,70,6.0,800,2.5,20
108,1999,7,Maharashtra,Aurangabad,chickpea,66300.0,562.59,10.12662,5.625900000000001,10.12662,671394.9060000001,372997.17000000004,671394.9060000001,20,60,6.5,600,1.5,16
108,1999,7,Maharashtra,Aurangabad,cotton,327900.0,121.01,3.2672700000000003,1.45212,3.2672700000000003,1071337.833,476150.14800000004,1071337.833,28,65,6.0,700,3.0,22
108,2000,7,Maharashtra,Aurangabad,rice,1800.0,611.11,15.277750000000001,7.3333200000000005,13.444420000000001,27499.95,13199.976,24199.956000000002,25,80,6.5,1200,2.0,18
108,2000,7,Maharashtra,Aurangabad,maize,120100.0,960.87,25.94349,11.53044,16.33479,3115813.149,1384805.844,1961808.279,22,70,6.0,800,2.5,20
108,2000,7,Maharashtra,Aurangabad,chickpea,35100.0,472.93,8.51274,4.7293,8.51274,298797.17400000006,165998.43000000002,298797.17400000006,20,60,6.5,600,1.5,16
108,2000,7,Maharashtra,Aurangabad,cotton,270600.0,93.46,2.5234199999999998,1.1215199999999999,2.5234199999999998,682837.4519999999,303483.312,682837.4519999999,28,65,6.0,700,3.0,22
108,2001,7,Maharashtra,Aurangabad,rice,1100.0,636.36,15.909,7.63632,13.999920000000001,17499.9,8399.952000000001,15399.912000000002,25,80,6.5,1200,2.0,18
108,2001,7,Maharashtra,Aurangabad,maize,119100.0,1804.37,48.71798999999999,21.65244,30.674289999999996,5802312.608999999,2578805.604,3653307.9389999993,22,70,6.0,800,2.5,20
108,2001,7,Maharashtra,Aurangabad,chickpea,57100.0,539.4,9.7092,5.394,9.7092,554395.32,307997.4,554395.32,20,60,6.5,600,1.5,16
108,2001,7,Maharashtra,Aurangabad,cotton,298500.0,156.58,4.227660000000001,1.8789600000000002,4.227660000000001,1261956.5100000002,560869.56,1261956.5100000002,28,65,6.0,700,3.0,22
108,2002,7,Maharashtra,Aurangabad,rice,1200.0,250.0,6.25,3.0,5.5,7500.0,3600.0,6600.0,25,80,6.5,1200,2.0,18
108,2002,7,Maharashtra,Aurangabad,maize,141800.0,2337.09,63.10143000000001,28.045080000000006,39.73053000000001,8947782.774,3976792.344000001,5633789.154000001,22,70,6.0,800,2.5,20
108,2002,7,Maharashtra,Aurangabad,chickpea,56500.0,628.32,11.309760000000002,6.283200000000001,11.309760000000002,639001.4400000002,355000.80000000005,639001.4400000002,20,60,6.5,600,1.5,16
108,2002,7,Maharashtra,Aurangabad,cotton,280400.0,167.05,4.51035,2.0046,4.51035,1264702.14,562089.84,1264702.14,28,65,6.0,700,3.0,22
108,2003,7,Maharashtra,Aurangabad,rice,1300.0,384.62,9.6155,4.61544,8.461640000000001,12500.150000000001,6000.072,11000.132000000001,25,80,6.5,1200,2.0,18
108,2003,7,Maharashtra,Aurangabad,maize,153700.0,2322.71,62.71317,27.872519999999998,39.48607,9639014.229,4284006.324,6069008.959,22,70,6.0,800,2.5,20
108,2003,7,Maharashtra,Aurangabad,chickpea,49800.0,435.74,7.84332,4.3574,7.84332,390597.336,216998.52000000002,390597.336,20,60,6.5,600,1.5,16
108,2003,7,Maharashtra,Aurangabad,cotton,324900.0,160.85,4.34295,1.9302,4.34295,1411024.455,627121.98,1411024.455,28,65,6.0,700,3.0,22
108,2004,7,Maharashtra,Aurangabad,rice,800.0,500.0,12.5,6.0,11.0,10000.0,4800.0,8800.0,25,80,6.5,1200,2.0,18
108,2004,7,Maharashtra,Aurangabad,maize,152700.0,1848.72,49.91544,22.184639999999998,31.42824,7622087.687999999,3387594.528,4799092.248,22,70,6.0,800,2.5,20
108,2004,7,Maharashtra,Aurangabad,chickpea,52500.0,594.29,10.69722,5.9429,10.69722,561604.0499999999,312002.25,561604.0499999999,20,60,6.5,600,1.5,16
108,2004,7,Maharashtra,Aurangabad,cotton,383500.0,208.21,5.62167,2.49852,5.62167,2155910.445,958182.42,2155910.445,28,65,6.0,700,3.0,22
108,2005,7,Maharashtra,Aurangabad,rice,100.0,1000.0,25.0,12.0,22.0,2500.0,1200.0,2200.0,25,80,6.5,1200,2.0,18
108,2005,7,Maharashtra,Aurangabad,maize,158200.0,2483.57,67.05639000000001,29.802840000000003,42.220690000000005,10608320.898000002,4714809.288000001,6679313.158000001,22,70,6.0,800,2.5,20
108,2005,7,Maharashtra,Aurangabad,chickpea,57200.0,709.79,12.776219999999999,7.097899999999999,12.776219999999999,730799.7839999999,405999.87999999995,730799.7839999999,20,60,6.5,600,1.5,16
108,2005,7,Maharashtra,Aurangabad,cotton,466200.0,216.28,5.83956,2.59536,5.83956,2722402.872,1209956.832,2722402.872,28,65,6.0,700,3.0,22
108,2006,7,Maharashtra,Aurangabad,rice,100.0,1000.0,25.0,12.0,22.0,2500.0,1200.0,2200.0,25,80,6.5,1200,2.0,18
108,2006,7,Maharashtra,Aurangabad,maize,172100.0,2521.27,68.07428999999999,30.25524,42.86159,11715585.308999998,5206926.8040000005,7376479.6389999995,22,70,6.0,800,2.5,20
108,2006,7,Maharashtra,Aurangabad,chickpea,70800.0,854.52,15.381359999999999,8.5452,15.381359999999999,1089000.288,605000.1599999999,1089000.288,20,60,6.5,600,1.5,16
108,2006,7,Maharashtra,Aurangabad,cotton,515400.0,330.17,8.91459,3.96204,8.91459,4594579.686000001,2042035.416,4594579.686000001,28,65,6.0,700,3.0,22
108,2007,7,Maharashtra,Aurangabad,maize,177900.0,2949.52,79.63704,35.39424,50.14184,14167429.416,6296635.296000001,8920233.336000001,22,70,6.0,800,2.5,20
108,2007,7,Maharashtra,Aurangabad,chickpea,64000.0,887.5,15.975,8.875,15.975,1022400.0,568000.0,1022400.0,20,60,6.5,600,1.5,16
108,2007,7,Maharashtra,Aurangabad,cotton,573600.0,396.83,10.714409999999999,4.761959999999999,10.714409999999999,6145785.575999999,2731460.2559999996,6145785.575999999,28,65,6.0,700,3.0,22
108,2008,7,Maharashtra,Aurangabad,maize,175300.0,2352.65,63.521550000000005,28.2318,39.99505,11135327.715000002,4949034.54,7011132.265,22,70,6.0,800,2.5,20
108,2008,7,Maharashtra,Aurangabad,chickpea,67900.0,767.3,13.811399999999999,7.673,13.811399999999999,937794.0599999999,520996.7,937794.0599999999,20,60,6.5,600,1.5,16
108,2008,7,Maharashtra,Aurangabad,cotton,537600.0,259.88,7.01676,3.11856,7.01676,3772210.176,1676537.856,3772210.176,28,65,6.0,700,3.0,22
108,2009,7,Maharashtra,Aurangabad,maize,187900.0,2475.73,66.84471,29.708759999999998,42.08741,12560121.009000001,5582276.004,7908224.339,22,70,6.0,800,2.5,20
108,2009,7,Maharashtra,Aurangabad,chickpea,79600.0,863.07,15.535260000000001,8.630700000000001,15.535260000000001,1236606.696,687003.7200000001,1236606.696,20,60,6.5,600,1.5,16
108,2009,7,Maharashtra,Aurangabad,cotton,572100.0,301.24,8.13348,3.6148800000000003,8.13348,4653163.908,2068072.8480000002,4653163.908,28,65,6.0,700,3.0,22
108,2010,7,Maharashtra,Aurangabad,rice,10.0,2000.0,50.0,24.0,44.0,500.0,240.0,440.0,25,80,6.5,1200,2.0,18
108,2010,7,Maharashtra,Aurangabad,maize,206800.0,3412.86,92.14722,40.95432,58.018620000000006,19056045.096,8469353.376,11998250.616,22,70,6.0,800,2.5,20
108,2010,7,Maharashtra,Aurangabad,chickpea,86000.0,872.44,15.703920000000002,8.724400000000001,15.703920000000002,1350537.12,750298.4000000001,1350537.12,20,60,6.5,600,1.5,16
108,2010,7,Maharashtra,Aurangabad,cotton,636200.0,442.47,11.94669,5.30964,11.94669,7600484.178,3377992.968,7600484.178,28,65,6.0,700,3.0,22
108,2011,7,Maharashtra,Aurangabad,maize,208600.0,3057.72,82.55843999999999,36.69264,51.98124,17221690.584,7654084.703999999,10843286.664,22,70,6.0,800,2.5,20
108,2011,7,Maharashtra,Aurangabad,chickpea,62400.0,705.61,12.70098,7.0561,12.70098,792541.152,440300.64,792541.152,20,60,6.5,600,1.5,16
108,2011,7,Maharashtra,Aurangabad,cotton,686200.0,303.12,8.18424,3.63744,8.18424,5616025.488000001,2496011.3279999997,5616025.488000001,28,65,6.0,700,3.0,22
108,2012,7,Maharashtra,Aurangabad,maize,215240.0,1904.01,51.40827,22.84812,32.36817,11065116.0348,4917829.348800001,6966924.9108,22,70,6.0,800,2.5,20
108,2012,7,Maharashtra,Aurangabad,chickpea,50800.0,226.38,4.07484,2.2638,4.07484,207001.872,115001.04,207001.872,20,60,6.5,600,1.5,16
108,2012,7,Maharashtra,Aurangabad,cotton,668300.0,144.65,3.90555,1.7358,3.90555,2610079.065,1160035.14,2610079.065,28,65,6.0,700,3.0,22
108,2013,7,Maharashtra,Aurangabad,maize,258700.0,3855.04,104.08608,46.26048,65.53568,26927068.895999998,11967586.176,16954080.416,22,70,6.0,800,2.5,20
108,2013,7,Maharashtra,Aurangabad,chickpea,69800.0,805.16,14.49288,8.0516,14.49288,1011603.024,562001.68,1011603.024,20,60,6.5,600,1.5,16
108,2013,7,Maharashtra,Aurangabad,cotton,721400.0,428.54,11.570580000000001,5.142480000000001,11.570580000000001,8347016.412000001,3709785.0720000006,8347016.412000001,28,65,6.0,700,3.0,22
108,2014,7,Maharashtra,Aurangabad,maize,261899.99999999997,843.83,22.783410000000003,10.125960000000001,14.345110000000002,5966975.079,2651988.924,3756984.309,22,70,6.0,800,2.5,20
108,2014,7,Maharashtra,Aurangabad,chickpea,68900.0,335.27,6.034859999999999,3.3526999999999996,6.034859999999999,415801.85399999993,231001.02999999997,415801.85399999993,20,60,6.5,600,1.5,16
108,2014,7,Maharashtra,Aurangabad,cotton,716800.0,101.3,2.7351,1.2156,2.7351,1960519.6800000002,871342.08,1960519.6800000002,28,65,6.0,700,3.0,22
108,2015,7,Maharashtra,Aurangabad,maize,284800.0,1043.54,28.175579999999997,12.522479999999998,17.74018,8024405.183999999,3566402.3039999995,5052403.2639999995,22,70,6.0,800,2.5,20
108,2015,7,Maharashtra,Aurangabad,chickpea,76600.0,334.2,6.0156,3.342,6.0156,460794.96,255997.2,460794.96,20,60,6.5,600,1.5,16
108,2015,7,Maharashtra,Aurangabad,cotton,744100.0,101.69,2.7456300000000002,1.22028,2.7456300000000002,2043023.2830000003,908010.348,2043023.2830000003,28,65,6.0,700,3.0,22
108,2016,7,Maharashtra,Aurangabad,rice,6500.0,476.92,11.923,5.72304,10.49224,77499.5,37199.76,68199.56,25,80,6.5,1200,2.0,18
108,2016,7,Maharashtra,Aurangabad,maize,138300.0,3148.23,85.00220999999999,37.77876,53.519909999999996,11755805.643,5224802.507999999,7401803.552999999,22,70,6.0,800,2.5,20
108,2016,7,Maharashtra,Aurangabad,chickpea,122700.0,1147.51,20.65518,11.475100000000001,20.65518,2534390.586,1407994.7700000003,2534390.586,20,60,6.5,600,1.5,16
108,2016,7,Maharashtra,Aurangabad,cotton,772900.0,393.84,10.633679999999998,4.72608,10.633679999999998,8218771.271999999,3652787.232,8218771.271999999,28,65,6.0,700,3.0,22
108,2017,7,Maharashtra,Aurangabad,maize,112650.0,2026.58,54.71766,24.31896,34.45186,6163944.399,2739530.844,3881002.0290000006,22,70,6.0,800,2.5,20
108,2017,7,Maharashtra,Aurangabad,chickpea,145600.0,692.31,12.46158,6.9231,12.46158,1814406.048,1008003.36,1814406.048,20,60,6.5,600,1.5,16
108,2017,7,Maharashtra,Aurangabad,cotton,800890.0,132.56,3.5791200000000005,1.5907200000000001,3.5791200000000005,2866481.4168000002,1273991.7408,2866481.4168000002,28,65,6.0,700,3.0,22
109,1966,7,Maharashtra,Parbhani,rice,17000.0,176.47,4.41175,2.1176399999999997,3.8823399999999997,74999.75,35999.88,65999.78,25,80,6.5,1200,2.0,18
109,1966,7,Maharashtra,Parbhani,maize,1000.0,600.0,16.2,7.199999999999999,10.2,16200.0,7199.999999999999,10200.0,22,70,6.0,800,2.5,20
109,1966,7,Maharashtra,Parbhani,chickpea,25000.0,280.0,5.040000000000001,2.8000000000000003,5.040000000000001,126000.00000000003,70000.0,126000.00000000003,20,60,6.5,600,1.5,16
109,1966,7,Maharashtra,Parbhani,cotton,233000.0,68.67,1.8540899999999998,0.8240399999999999,1.8540899999999998,432002.97,192001.31999999998,432002.97,28,65,6.0,700,3.0,22
109,1967,7,Maharashtra,Parbhani,rice,12000.0,500.0,12.5,6.0,11.0,150000.0,72000.0,132000.0,25,80,6.5,1200,2.0,18
109,1967,7,Maharashtra,Parbhani,maize,1000.0,700.0,18.9,8.399999999999999,11.899999999999999,18900.0,8399.999999999998,11899.999999999998,22,70,6.0,800,2.5,20
109,1967,7,Maharashtra,Parbhani,chickpea,27000.0,259.26,4.6666799999999995,2.5926,4.6666799999999995,126000.35999999999,70000.2,126000.35999999999,20,60,6.5,600,1.5,16
109,1967,7,Maharashtra,Parbhani,cotton,261000.0,88.12,2.3792400000000002,1.0574400000000002,2.3792400000000002,620981.64,275991.84,620981.64,28,65,6.0,700,3.0,22
109,1968,7,Maharashtra,Parbhani,rice,11700.0,683.76,17.094,8.20512,15.042720000000001,199999.80000000002,95999.90400000001,175999.82400000002,25,80,6.5,1200,2.0,18
109,1968,7,Maharashtra,Parbhani,chickpea,27600.0,253.62,4.5651600000000006,2.5362,4.5651600000000006,125998.41600000001,69999.12,125998.41600000001,20,60,6.5,600,1.5,16
109,1968,7,Maharashtra,Parbhani,cotton,264100.0,75.73,2.0447100000000002,0.90876,2.0447100000000002,540007.9110000001,240003.516,540007.9110000001,28,65,6.0,700,3.0,22
109,1969,7,Maharashtra,Parbhani,rice,13100.0,526.72,13.168000000000003,6.320640000000001,11.587840000000002,172500.80000000005,82800.384,151800.70400000003,25,80,6.5,1200,2.0,18
109,1969,7,Maharashtra,Parbhani,maize,800.0,375.0,10.125,4.5,6.375,8100.0,3600.0,5100.0,22,70,6.0,800,2.5,20
109,1969,7,Maharashtra,Parbhani,chickpea,27000.0,248.15,4.4667,2.4815,4.4667,120600.90000000001,67000.5,120600.90000000001,20,60,6.5,600,1.5,16
109,1969,7,Maharashtra,Parbhani,cotton,279800.0,65.76,1.77552,0.78912,1.77552,496790.496,220795.776,496790.496,28,65,6.0,700,3.0,22
109,1970,7,Maharashtra,Parbhani,rice,13000.0,507.69,12.69225,6.09228,11.169179999999999,164999.25,79199.64,145199.34,25,80,6.5,1200,2.0,18
109,1970,7,Maharashtra,Parbhani,maize,600.0,333.33,8.999909999999998,3.9999599999999997,5.6666099999999995,5399.945999999999,2399.9759999999997,3399.966,22,70,6.0,800,2.5,20
109,1970,7,Maharashtra,Parbhani,chickpea,23400.0,235.04,4.23072,2.3504,4.23072,98998.848,54999.36,98998.848,20,60,6.5,600,1.5,16
109,1970,7,Maharashtra,Parbhani,cotton,265600.0,19.95,0.53865,0.2394,0.53865,143065.44,63584.64,143065.44,28,65,6.0,700,3.0,22
109,1971,7,Maharashtra,Parbhani,rice,9200.0,282.61,7.065250000000001,3.3913200000000003,6.217420000000001,65000.3,31200.144000000004,57200.264,25,80,6.5,1200,2.0,18
109,1971,7,Maharashtra,Parbhani,maize,400.0,250.0,6.75,3.0,4.25,2700.0,1200.0,1700.0,22,70,6.0,800,2.5,20
109,1971,7,Maharashtra,Parbhani,chickpea,40900.0,286.06,5.14908,2.8606,5.14908,210597.37199999997,116998.54,210597.37199999997,20,60,6.5,600,1.5,16
109,1971,7,Maharashtra,Parbhani,cotton,183000.0,71.58,1.93266,0.8589600000000001,1.93266,353676.78,157189.68000000002,353676.78,28,65,6.0,700,3.0,22
109,1972,7,Maharashtra,Parbhani,rice,11400.0,245.61,6.140250000000001,2.9473200000000004,5.403420000000001,69998.85,33599.448000000004,61598.988000000005,25,80,6.5,1200,2.0,18
